"","team_id","name","tag"
"1",3783507,"Pyro Raptor","PR"
"2",3322396,"ENTiTY ESPORTS","ETE"
"3",2836814,"Cool Candy","CoolCan"
"4",3482230,"Ranger Gaming","[RG]"
"5",2660970,"Hea Fun","HF"
"6",2835402,"Team Gorilla-","TG-"
"7",2891935,"Indo Badut","IB"
"8",2881728,"Team MisCommuNicaTioN","Miscom"
"9",1299826,"Moosesports!","Mooz"
"10",3047209,"ScareCrow","ScR"
"11",1975134,"EMIM","EMIM"
"12",2905843,"MDG.Lan Center","MDG.lan "
"13",3366879,"Platinum Gaming","PG"
"14",494197,"EXECRATION1","XctN"
"15",3470956,"SkakMat","SkakM"
"16",2556386,"RES NON VERBAA","RNV"
"17",982122,"Team Quetzal","QzL"
"18",711486,"Re!nCarnat€D ","R.!nC"
"19",1410456,"TeamCoast","mmc"
"20",2781555,"Haunt Till Die","HtD"
"21",3325406,"Romania","RO"
"22",2582666,"@AMPED3","@AMD3-"
"23",711796,"OguraYui","OguraYui"
"24",3338261,"NIGHT HUNTERS","NH"
"25",3544750,"Team Vigor","Tm'Vi"
"26",3927048,"TeRroRisT Team","Tt"
"27",2587309,"The United States","America"
"28",2745129,"-Dark Passage eSports-","DP"
"29",3692831,"Valkyries","VT"
"30",3731311,"Prelude","Prelude"
"31",3069495,"ZENNIT","ZN"
"32",3713339,"Nullstone Gaming","Linkens"
"33",1701225,"3c4sr","3c4sr"
"34",3586078,"Geek Fam","GeekFam"
"35",1476172,"Cafeteria fraiche","CF"
"36",3020072,"DUOBAO.INT","DUOBAO.INT"
"37",3582454,"El Diablos","ED"
"38",2845183,"RevengeSpirit-Reborn","Rvs-R"
"39",3752262,"GBK","GBK"
"40",2348833,"Thug_Life :V","T-L"
"41",496207,"Hello This is Dog '","HTID"
"42",2839985,"Double Combo Gaming","DCG"
"43",3321900,"DilecomTeam","DilecomT."
"44",2824755,"",""
"45",2842794,"Team Bad English","TBE"
"46",847876,"Become Dota King","BDK"
"47",1026207,"SuperNatural.int","[SN]"
"48",392681,"anima_","anima_"
"49",1642908,"Natus Vincere US","Na`Vi US"
"50",3812482,"THE OUTSTANDING BEAST","BEAST"
"51",883545,"Kawaii^","Kawaii"
"52",2866609,"Exploit","EXP"
"53",3849887,"Burning Crows","Crows"
"54",848279,"Dream OX","DOX"
"55",3885677,"BIANBULBOL","BB"
"56",709510,"Fast.M1x","F.M1x"
"57",1374236,"Ahead.","Ahead"
"58",1276923,"Leviathan'","LvT"
"59",2895887,"Anak Bintaro Ciledug Dansekitarnya","ABCD"
"60",2692980,"Mystify Gaming","Mystify"
"61",55316,"devedeset i devet posto","99%"
"62",1163855,"GOOMBA Gamingg","GOOMBA"
"63",2922498,"Velocity 5","V5"
"64",1836806,"the wings gaming","Wings"
"65",3261423,"Gruduk Gaming","GG"
"66",3650939,"LCA E-SPORT","LCA "
"67",3704046,"","AKz"
"68",3337522,"Butterfly Effect","B/E"
"69",1929695,"KappaGam!ng","Kappa"
"70",1908179,"DUOBAO","DUOBAO"
"71",3617620,"Gak Lapo-Lapo","GLL"
"72",3546532,"DNLTEAM","antimage"
"73",2501784,"Restu Ibu Gaming","RIG"
"74",3334225,"Experience Gaming","EXP"
"75",2895509,"Legacy  Gaming","Legacy"
"76",454891,"MEKA.Tt eSPORT","MEKA.Tt"
"77",2514381,"No Stun!","NS"
"78",2263934,"Anak Ondel Ondel","AON2"
"79",77666,"LGD-GAMING.int","LGD.int"
"80",2030300,"TUFF DOTA","TUFF"
"81",2701571,"DMC - Devil May Cry","DMC"
"82",882439,"Max King","MK"
"83",829574,"InVinCibleFlamezonE","IvC"
"84",2609939,"Soul of Indonesian","SOUL ID"
"85",3326875,"Faceless","fL"
"86",1550845,"Team-Burster","Burster"
"87",2870739,"Cum Back is R3al","CBiR"
"88",1291626,"XPC.gg","XPC.gg"
"89",3658595,"Sigma Win","<U+2211>W"
"90",2663631,"4Mer!caL (360 Gaming Zone) ","4Mer!caL"
"91",3929096,"G-Plus","G-Plus"
"92",713656,"E-sports Zenith Gaming","EzG"
"93",1319952,"who2bet.D2R","-who2bet"
"94",2349491,"Shoofazh Gaming","SG"
"95",3323563,"Blades of Chaos","BoC"
"96",314627,"Swagenteiger","SwG"
"97",3583077,"Wisanggeni","WNI"
"98",2032869,"Hzxzx","Hzxzx"
"99",1733968,"JJY","JY"
"100",3318843,"LW","LW"
"101",34,"DuskBin-Esports","Duskbin"
"102",1252828,"Scrofulous","scr"
"103",311079,"rebeldes","rbd"
"104",6684,"GizMo Gaming","GizMo"
"105",3783697,"Smoking Parrot","SP"
"106",3445022,"Ramzet DOGTO","RamzDog"
"107",2843230,"UNITED FOR EVER","[UFE]"
"108",2310316,"Bolt3","Bolt"
"109",3929338,"ZOo","ZoO"
"110",523845,"Bangbros420","Bangbros"
"111",2842442,"Koala Bears (pink)","KgB"
"112",1348175,"!RAZE E-SPORTS CLUB","RAZE"
"113",1146132,"SOUL KEEPER GAMING CENTER R","SKGCF"
"114",3259436,"Team Warcil","TeamWarciL"
"115",1886415,"Team 59","FiFty9"
"116",1440045,"SlayerGames","slayerG"
"117",2606139,"Team YP","TeamYP"
"118",2332600,"Dream place to Star","DptS"
"119",2907229,"Team Ascension","Asc"
"120",2052867,"The Peruvians","PERU"
"121",2872878,"OutPlayed","OutPlayed"
"122",3888811,"Demons By Night","Demons"
"123",3546387,"King of Dota","KOD"
"124",1934712,"Hao Fan Club","6k's fan"
"125",2085365,"-Ninjas-in-Pyjamas-","NiP"
"126",1510783,"Hidden Pool Kings","HPK"
"127",2843041,"Paragon5","PG5"
"128",2373906,"USBC1D1","USB"
"129",2336312,"Nejat Dota2 Group","ND2G"
"130",2791586,"EverNovaS","ENS"
"131",2900939,"HS",""
"132",2386699,"Luis + 4","Luis + 4"
"133",3586501,"4 humans and 1 homunculus","1HA4H"
"134",3727890,"TMNT","TMNT"
"135",1001763,"Nova","Nova"
"136",3330230,"Five Rejects",""
"137",3734159,"PROYEKAN GAMING","PG"
"138",2994709,"TIGER RACING  :V XDXDXDXDXD","Secret Old"
"139",2406808,"World's End","WE"
"140",2581440,"Team Germany!","DE"
"141",2743063,"ADAM'SON","ADAM'SON"
"142",1863244,"Dota Council","DC"
"143",3341663,"Return of the king","Rok"
"144",3661389,"NOS","N.O.S"
"145",1501259,"Unbelivable Gaming","UG"
"146",2776208,"White Fries Gaming","WF"
"147",2792717,"ARsonist","AR"
"148",2838180,"eForve","eForve"
"149",2886271,"Noobs. inc","N|C"
"150",3928852,"Eye of the storm","EOS"
"151",3332623,"Dark Karma","dK-"
"152",2319121,"RevivaL.eSports","RvL"
"153",763452,"The Bonk","The Bonk"
"154",2858848,"BILLING OBELIX","OB"
"155",2919372,"SynecDOche:TA","DOTA"
"156",2121414,"Phantom Troupes","pTroupes"
"157",1982184,"w4cdg","c4w"
"158",2916760,"South Indian Rejects","SiR-"
"159",2802820,"Ambitious Scrubs ","AS"
"160",2816249,"Patah hati","PHP"
"161",2893752,"Knights of Retalliation","KoR"
"162",3660389,"SICK GAMING ","[S.G]"
"163",2919891,"Fly To Win","FTW"
"164",868326,"Big.Ghost","BG"
"165",2750432,"Great Invader","GI"
"166",2486985,"The Weeee Weeee Tootie","WW2"
"167",1405222,"Happy Feeding","HF"
"168",414893,"shitbirds","sbs"
"169",3744975,"AVIUS REBORN","AR"
"170",2192525,"TongFu North America","TongFu."
"171",1540210,"MiGo.CN","migo"
"172",1722916,"Mosquito--repellent incense","MRI"
"173",3549060,"BUNDLE OF DREAM","BoD`"
"174",2338511,"Tasik Anti Rata","TAS"
"175",2308619,"Note","Note"
"176",3884181,"Team Error","Error"
"177",1242087,"Exile 5","x5"
"178",3812825,"Nova E-Sport","Nova"
"179",3149918,"Beyond Creation","BC"
"180",1351674,"Monkey Spanner","MK"
"181",2486559,"PUSSYALERT TINGLINGLING","PSYA"
"182",3587018,"UNLEASHED GAMING","uG|"
"183",2860670,"",""
"184",473924,"Despicable Me 2","DM2"
"185",3691279,"PONDOK GAMING","PG"
"186",1820360,"TEAMERINO TINKERINO","TT"
"187",2921333,"Team Retribution","^t.R^"
"188",2811728,"SHICHIMIYA","m"
"189",2809917,"Mamkiny sportsmeny","MST"
"190",2635752,"Pariah Caste",":PC:"
"191",2887084,"Frostmourne Hungers","FH"
"192",1869209,"hongxing 5","D.E"
"193",2238075,"Tubinet Gaming","2bn"
"194",2007370,"INCT GAMING","INCIT"
"195",216069,"Team Vanquisher","VQ"
"196",1522614,"AxeOFGod","AOG"
"197",3618485,"1 Lose = Disband","1LD"
"198",2643584,"322 IS SO SHIT","322 ISS"
"199",2808820,"Classic","Classic"
"200",1276821,"Team ImpreZa 2015","Standin"
"201",1463153,"Team Yard","Yard"
"202",1532236,"Panther.","PT."
"203",315670,"Artysta","Artysta"
"204",2755103,"Moonlight Warrior","Moon"
"205",3854172,"Cyber Zone Reborn","CZR"
"206",2435301,"Voracious Wind","VW"
"207",2007896,"Nightcore-","NC"
"208",95901,"AKG Acoustics","AKG"
"209",1161668,"xGame.kz","xGame"
"210",2592133,"2D TEAM_","2DT"
"211",2780729,"G.star","GS"
"212",1556884,"AftershockGaming Int.","aShock"
"213",2524677,"",""
"214",2722185,"MGS_X2 E.Sport","MGS"
"215",3624931,"ONYX","ONYX"
"216",2413217,"",""
"217",3508243,"Meow 111","Meow111"
"218",1917833,"Adeks e-Sports","Adeks"
"219",1911679,"Teamerino Meeperino-","tM"
"220",3321220,"",""
"221",1266451,"Micare in tenebris","MiT"
"222",3156755,"Akatsuki","Apple"
"223",2094703,"The Funk Bunch","FUNK"
"224",1287653,"Assail","^"
"225",702792,"FATKIDinside","fki"
"226",3888297,"Pandora E-sports","PES"
"227",2848682,"Cartmans Cavalry","C2"
"228",3326728,"S O L I D U D E S ","dude"
"229",2820808,"Emperor","Emperor"
"230",2915593,"Seniors","Senior"
"231",1509822,"Ignite Force","igF"
"232",2391298,"Viggo.net E-sports","Viggo"
"233",983699,"Turtlemasters","turtle"
"234",2414095,"Avalon_Club","Avalon"
"235",2469752,"CrYsTaL Gaming....","-CG-"
"236",1521260,"ColourfulRainbows","colR"
"237",2665688,"Vicious Viper Empire","V x V"
"238",990533,"MeeT YouR Mak3rS","mYm"
"239",2623100,"TEAM ABCD-","TM ABCD"
"240",881392,"South Beach Dota","SBD"
"241",886928,"Revival Dragons.","RD"
"242",1257752,"Telmate Terrors","TMT"
"243",3746411,"JumpBee.BOSS","JB"
"244",1046480,"Imbalances BansaiKia","IMBS-PsK"
"245",981293,"_Cleave_","Cleave"
"246",2556528,"The Dragon Ica","TDI"
"247",2205056,"No Secret GAMING","NS"
"248",2901210,"KehKeLenge","KKL"
"249",2891708,"MegaNoobs","MGN"
"250",2851420,"Urang Minang","UM"
"251",3022446,"TEAM FEVER","FEVER"
"252",3783460,"Rose sport","Rose"
"253",9,"Keita Gaming","KEITA"
"254",3095485,"2 BIG 4 U","2BIG4U"
"255",3563081,"Genoma Gaming","GNM"
"256",1551982,"startedfromzehbottomnowwehere","KING"
"257",2618373,"Make it for Soul","MiFS"
"258",2730618,"G.T.","G.T."
"259",3887209,"REJEKI BNI TAPLUS","RBT"
"260",1841789,"The Fab 5","The Fab5"
"261",269944,"Veyron.International","Veyron"
"262",634974,"Zero Co-ordination-","ZC"
"263",3107877,"7 Eleven ","7.E"
"264",2813258,"Cyber Raccoons","CR"
"265",2881745,"Fisker Insidious","Fisker"
"266",2909129,"LIQUID IXMIKE88","IXMIKE88"
"267",3313892,"Los vatidolkaz","Lov"
"268",2557593,"",""
"269",3657755,"INSIDE FREEDOM","IFREE"
"270",2542107,"Ezel","Ezel"
"271",535718,"Joe Net Phenomenon","JET.PNM"
"272",2893953,"",""
"273",1789363,"Team.GO","GO"
"274",1962669,"XIGUADADUI","XG"
"275",3322097,"Area31D","A31D"
"276",9896,"Can't Say Wips","csW"
"277",3516794,"Advance Gaming",""
"278",3471134,"TEAM LUNA","Ln"
"279",3620949,"The Return","RotK"
"280",1479019,"Donkey blink dota","DBB"
"281",3513004,"",""
"282",2548789,"HellRaisers Dota 2","HR"
"283",1965150,"No Snake Allowed","NSA"
"284",29,"Team Quantic","Quantic"
"285",2898684,"Team Solo Mid","TSM"
"286",1859476,"Cafe Lu Crew","CLC"
"287",2973962,"NATURO LOVERS","WIBU"
"288",2844075,"SYNDROME TEAM","SYN"
"289",3415050,"Rebirth Esports","RBT"
"290",1996176,"Cechi +4","C4"
"291",1787546,"Summa est Victoria","SeV"
"292",2120771,"Team ICE`","ICE"
"293",3098628,"Brain DDOSed","DDOSed"
"294",1890226,"Overdose","O.D"
"295",1442902,"dSc gaming","dSc"
"296",3334621,"Hard Question","HQ"
"297",2798377,"GTM GAME","GTM"
"298",3319006,"PokemonGo","PoGo"
"299",1195794,"BearShark","BS"
"300",2642413,"G00mba Gaming","G00mba"
"301",2969737,"Tampan-Tampan Nangkring Team","TNT"
"302",1403764,"",""
"303",3095882,"incredible five","if."
"304",2835215,"F a k e","F a k e"
"305",2861986,"The Soup Kitchen","SK"
"306",2890527,"Gaming Pirates","Pirates_"
"307",2428289,"Elite Wolves","E.Wolves"
"308",2888565,"Throw Gaming","TG"
"309",3265020,"Silence","Silence"
"310",2809134,"ELEVENDOTA","Eleven"
"311",3347940,"Navigo Gaming","NavG"
"312",888984,"Team-CYCLONES","cYc"
"313",2150829,"Adess Gaming","AG"
"314",2514175,"Somos Pro .","SP"
"315",410024,"DRMZLEDIONSTEELSERIES","DRMZLDSS"
"316",2317852,"Elephant in the Room","ER-Zeros"
"317",2881840,"Sweet Boys","Sweet"
"318",2843660,"Magnator gaming","MG"
"319",2757429,"balrogs!","B"
"320",3326680,"Horde","Horde"
"321",2817,"Yellow Solo Mid","YSM"
"322",2706795,"Monkey Freedom Fighterss!","MFF"
"323",2279447,"You TD Savants","YTD"
"324",1175711,"[TTW] Time To Win","TTW"
"325",916115,"Mahameru.ID","Mahameru"
"326",2180670,"Rise From Ashes","RFA"
"327",2640099,"Shazam~","Shazam"
"328",1570127,"Elite Dominators","El Don"
"329",2338533,"NgahulengTarik","NGT"
"330",691927,"TEAM XENEX","XENEX"
"331",1194539,"Aspera/","Aspera"
"332",1297607,"winnerers","wiN"
"333",2669922,"Team AGG","AGG"
"334",3320084,"Sekrups Already Ded","SAD"
"335",252256,"Aurochs.int","LFT"
"336",2642451,"Kamikaze In The Face","KamiKaze"
"337",1063650,"The 0verwhelming","To"
"338",37,"Mineski Hyper-X","Mineski."
"339",2898891,"Ray","Ray"
"340",2531618,"Enso","Enso"
"341",849998,"lancenteralex!","Doto"
"342",2857445,"GoXpE","GoXpE"
"343",2771118,"Daisy Merollin","DM"
"344",3346421,"CupuTapiLucu","CTL"
"345",2049049,"HTML TEAM","HTML"
"346",3449958,"SPLUS EMPIRE","S+"
"347",2704256,"Invu|nerable","Inv"
"348",1585447,"Žgrumblanda","w5"
"349",2823650,"",""
"350",1888519,"Jesus.+4","Jesus.+4"
"351",3444087,"Perfect Gamer Reborn","PG Reborn"
"352",2921082,"A-TEAM","AT - "
"353",3212928,"NEW ETHERNAL TEAM","NET"
"354",3845810,"Tatum","Tatum"
"355",2901737,"infinity","InfinitY"
"356",761059,"MARCEL THE SHELL WITH SHOES ON 2","MTSWS2"
"357",1695207,"Skyland Global","Sky"
"358",2585302,"Revival_Gaming","RevivalG"
"359",3851482,"DD.Dota","DD"
"360",3335660,"team_ftd_c","FTD.c"
"361",2887364,"aRe yoU Angry","RUA"
"362",2226499,"Hell Boys E-Sport","HellBoys"
"363",1855559,"~Dotality~","Dotality"
"364",2931420,"Men in serious shit","MISS"
"365",3457125,"","PG"
"366",1851875,"Team SynChronize","SynC"
"367",2741602,"Too eZe!","!TE!."
"368",1277097,"After Life X","ALX"
"369",2750763,"OyunHizmetleri","OH"
"370",805172,"Avant Garde Gaming","Avant"
"371",3321313,"CYCLONE BROTHERS","CyBro"
"372",3783713,"GIANDK LOVERS","GDKL"
"373",1462571,"CounterHelix","CH"
"374",2700097,"Aai Zavli Palaaa","AzP^"
"375",3381675,"Question Mark","QM"
"376",1667620,"ZonaVip Gaming|","Zonavip"
"377",2663590,"SORRY-GG","SG"
"378",844491,"NoName Lobsters","NNL"
"379",3658895,"MINDA UTAMA ","MU "
"380",2507794,"Team squartle","Squartle"
"381",41,"4 Friends + Chrillee","4FC"
"382",2488099,"Sector V.","Sector V"
"383",3414631,"RISE Expediter","RISE.XPD"
"384",2219811,"TooHardForRetards","2hrd4trd"
"385",2842190,"Jericho Team","JRCH"
"386",2742031,"GlimmerBoys","GB"
"387",1518118,"Team Poker Face","PKF"
"388",980456,"Ham-Ham Clubhouse","HamHam"
"389",3346832,"FOX GAMING","FOX"
"390",1718551,"ROOT-gaming.com","ROOT"
"391",1421914,"Zenith.E-sports.CN","Zenith"
"392",2487185,"Team Re-Born","T-Re-B"
"393",2921347,"Team END","END"
"394",3413527,"STFU",""
"395",2419566,"","T.A.G."
"396",3820620,"Bac Gaming House x d! ","BGH"
"397",1196376,"SALTO ers","SALTO"
"398",1979704,"Lost Protocol","LPro"
"399",2831881,"Digital Geniusese","DG"
"400",768475,"dargoneblaydes","db"
"401",2309743,"Cr@B PeOpLe 7","CP7"
"402",3747060,"Union Gaming HyperX","uG.HyperX"
"403",2895823,"Seng Penting Yakin",""
"404",720700,"Union Gaming ","uG"
"405",1217191,"Empire Gaming Astana,,,","EGA"
"406",3753465,"DREADNOUGHT","Dre"
"407",2398232,"Acion Arena - Dota2","AcA"
"408",2635279,"X-Generation E-Sports","xG"
"409",3343583,"Monkey.BusinesS","Monkey.B"
"410",2767921,"Team-Rave","Rave"
"411",1928990,"Team Blink Dagger INA","TBD"
"412",2570590,"FromEast","FromEast"
"413",1616870,"Jampinet","pAranoit"
"414",148164,"Flawless","FL"
"415",2850065,"'Mad Scientists'",""
"416",2038339,"WHZX","WHZX"
"417",3333047,"Team DK ","DK"
"418",869361,"RCNT","RCNT"
"419",2923621,"Palihmana Gaming","PMG"
"420",2133008,"Apes and Chimps","APE"
"421",1534470,"Dota Extreme Society","DES"
"422",1960029,"Energy Pacemaker gaming","EP"
"423",1981373,"Shandong University TUFC Gaming","SDU TUFC"
"424",3214108,"Team NP","NP"
"425",2679379,"Speedy Gaming UNIT","sG"
"426",2758894,"LANAYA","Lanaya"
"427",1854827,"Vanguard.Corp","V.C"
"428",1924932,"Nirvana Rebirth.","NR"
"429",2875905,"Nyx.Nyx.Nyx","Nyx"
"430",2403940,"4 Creeps and Ranged","4C@R"
"431",2926857,"4c1bc","4c1bc"
"432",2527544,"T Show","TShow"
"433",3761660,"Babol Gaming","BG"
"434",3930071,"The Saturn","Saturn"
"435",2650758,"TIBUNET E-SPORTS","TIBUNET"
"436",2323376,"The Business gaming.com","TBG"
"437",2370108,"5.RANDOMS","5R"
"438",1047542,"","-EnvY|"
"439",2304216,"7nvyse-","7vy"
"440",1972794,"CYGNUS G.C","."
"441",2651694,"Mystic Glory","MG"
"442",2830221,"Generation_of_Miracles-","GM"
"443",2208860,"Spartan Five","S.F"
"444",2888351,"Evil Dragons","ED"
"445",2272664,"C H O P P Y B O Y S","T."
"446",2703714,"Legacy Squadron","Le`sQ"
"447",1455535,"Sbwen","Sbwen"
"448",3323559,"Azide","Azide"
"449",1394471,"Nameless dota","Nameless"
"450",3784548,"Farhad Game CenteR","FGC"
"451",2983942,"<U+4E95><U+5188><U+5C71><U+77ED><U+817F><U+730E><U+4EBA><U+4EEC>",""
"452",3722973,"Team Onyx","Onyx"
"453",2642915,".KungFu","KungFu"
"454",2434150,"Chile Campeon de America","CCA"
"455",3324727,"Wrong5","w5"
"456",2770170,"GO SURE","GOSU"
"457",2926573,"KINGS WITHOUT CROWNS","KWOC"
"458",2634810,"EHOME.LUMINOUS","EHOME.L"
"459",2653763,"Team Rocket322","Rocket"
"460",12,"Ahead.kz","Ahead.kz"
"461",3343967,"Wings.Red","Wings.R"
"462",3751025,"feralpina","FPN"
"463",2757494,"iNvaders!","iNv"
"464",470237,"High Skill Dickheads","HSD"
"465",3210117,"BASIC'Gameing","BASIC'"
"466",2511506,"DG.Gamers","DG"
"467",1957910,"Lilith7","lilith"
"468",1335685,"MeetYourMakers.Dota2","MYM"
"469",985583,".TSG","TSG."
"470",1990162,"Moscow Five International","M5.Int"
"471",3852402,"Vanguards","Vanguards"
"472",3749330,"bambu putra",""
"473",2688686,"Malaikat Kegelapan","MK"
"474",23,"Team Infused","Infs"
"475",408335,"DustGaming","Dust"
"476",3513553,"Hard Question","HQ"
"477",1054897,"PENGYOU","PY"
"478",1702762,"eXdee Gaming","xD"
"479",1944906,"The Invincible Sword Of God","THANOS"
"480",1080746,"The Prime Arvore","TP.Arv"
"481",1330124,"Secret Joke","SJ."
"482",3262329,"Tom N Jerry","TNJ"
"483",2112592,"Flamin Pink Flamingos","FPF"
"484",2606664,"TMNT DOTA 2 TEAM","TMNT"
"485",2020356,"The Plumber Crackers","TPC"
"486",2922359,"Monkeys","M.k"
"487",2585609,"Shot e-Sport.","Shot"
"488",2646086,"SkillOffBacotOn","SOBO"
"489",463048,"insidiousidol","ii"
"490",2596350,"4FAT","4FAT"
"491",2783809,"Majapahit Esports","[M]"
"492",2913195,"Sacrifice","Sacrifice"
"493",36008,"ROOT Gaming","ROOT"
"494",2777986,"Invincible Xtreme","iX^"
"495",2219924,"CrYsTAL Gaming...","-CG-"
