"","team_id","name","tag"
"1959",2717255,"FANTOMAS CLUB","fA-AS"
"1960",2564430,"FAFU.y","FAFU"
"1961",2722597,".Averia.","Averia"
"1962",2854942,"MAX.Y","MAX.Y"
"1963",2966341,"TeamForbidden","4Bidden"
"1964",2687319,"doturnira5minut","DT5"
"1965",2548953,"Jaguar Gaming","*JG*"
"1966",3334489,"Ne Rus<U+042C>","NR"
"1967",3756039,"Never Back Always Forward","NBAF"
"1968",2919736,"Mortality Gaming ","MG"
"1969",559227,"Almost Decent","AD"
"1970",3547650,"We Are Handsome","WAH"
"1971",2446959,"Team Nation","Nation"
"1972",2895840,"ROYAL GAMING","ROYAL"
"1973",2715234,"2KILLGAMING","2K"
"1974",3270973,"Grabbit","Cartoon"
"1975",3207070,"Coding Gaming","CG"
"1976",2849454,"WoW No Cure","WoW.NC"
"1977",1380025,"Plantronics Nv","Nv"
"1978",2308925,"J1NCHUUR1K1 Gam1ng","JG"
"1979",3720366,"WanteD","WanteD"
"1980",1817815,"Johnny's Revenge","JR"
"1981",2913446,"TEAM SPECTRE","SPECTRE"
"1982",1879611,"Gool luck","GL"
"1983",2011234,"Basically Unknown","Unknown"
"1984",3763318,"YoungMinds","YM"
"1985",2738555,"Beyond_Infinity","BI"
"1986",2761621,"ToxicGamers","TG"
"1987",515618,"Aprils fool's day","AFD"
"1988",2054580,"hangdianoldman","HDU.OM"
"1989",3322685,"Indian Dota","InDota"
"1990",3852203,"Friction","FRCT"
"1991",2802762,"Bulba.","Bulba."
"1992",2534759,"Lan/Savant","S/L"
"1993",2045703,"king of ball","KOB"
"1994",3353325,"ROAST","ROAST "
"1995",2926884,"Anime","anime"
"1996",2889535,"Team Solid","Solid"
"1997",2845174,"Kung FuP@ndas","LeL-"
"1998",2236401,"Haggu Chand Players","HcP"
"1999",1513561,"StarsBoba.Reborn","SB"
"2000",24,"Trust","Trust"
"2001",767207,"EMqwer","EM"
"2002",3261159,"Maximum Effort ","MxE"
"2003",2055032,"BURDEN SHOW",""
"2004",2761651,"REKT_Hajadla","RKT"
"2005",2338012,"KANISTRA IN ATTACK","STR"
"2006",3157536,"ABKOL","ABK"
"2007",971405,"ComeGetOwned","CGO"
"2008",3412044,"NOVA eSport","NOVA"
"2009",2824381,"Padat Berisi",""
"2010",1762814,"rizeGaming International","RIZE"
"2011",2130812,"Owl Sight","OS"
"2012",1667063,"nxl.GIGABYTE","TEAMnxl>"
"2013",3265212,"1K MMR SCRUBS","1K"
"2014",2293748,"Nepalese With Attitude","N.W.A"
"2015",3155824,"Hai","Hai"
"2016",3626479,"The Return","TR"
"2017",3354117,"Aggressive Gaming","AG"
"2018",1521558,"Team Erase","Erase"
"2019",2857323,"Koi Bhi AaO","Koi BhiAaO"
"2020",1333210,"PetioZnaeNaiDobre","Petakaaa"
"2021",267625,"Diaosi-SAGA","D-SAGA"
"2022",2921257,"InFiNitY GaMer'S","InFiNitY"
"2023",296530,"Dark Seiya Gaming","DsG"
"2024",672504,"Hurricane Festival","HF"
"2025",2568083,"Gallunggung KING CYBER",""
"2026",1268614,"Mysterious##","mystery"
"2027",1514479,"| CheQmate |","cQ"
"2028",2838766,"huanggang lkd","LKD"
"2029",1657506,"WE SCARE THEM","FFX"
"2030",2831142,"Pandawa.BolaNeT","Pandawa"
"2031",3478479,"BOBOGAMING","BOBOGAMING"
"2032",1440293,"Imperium Pro Team","Imperium"
"2033",478090,"Eat Bulaga Dabarkadz","BORYAS"
"2034",2901283,"Team Titan","Titan"
"2035",2622695,"LUCCINI GAMING..","Luccini"
"2036",2621843,"Team. Spirit","TSpirit"
"2037",2343061,"The Balkan Bears","BB"
"2038",2224197,"G Guard Esports","G Guard"
"2039",2883794,"Phoenyx","Phoenyx"
"2040",303008,"The-Net.Com Gaming","TnC"
"2041",2539098,"FTD Club b","FTD.B"
"2042",1302201,"Bravado Emotion","bvd"
"2043",2925965,"Dogshit Dynasty","dogshit"
"2044",1966890,"London Conspiracy Dota2","LC"
"2045",1217455,"T h e S C O U R G E","Scourge"
"2046",1537485,"Disconnect One","DC-ONE"
"2047",2117050,"FURIOUS GAMING","FG"
"2048",3324822,"shkolnuy avtobus","Sa"
"2049",2002380,"Exort GamingF","exort"
"2050",1226701,"Fa/Another","Fa"
"2051",2888228,"Shit Happens","Sh!~"
"2052",2826725,"Reborn Generation.","RebornG"
"2053",2828935,"Team Litedogs","LMDS"
"2054",2398725,"BanChen","Bc"
"2055",3156795,"Team Sabertooth","Sabertooth"
"2056",2263762,"FairPlay Gaming.TB","FP"
"2057",1325243,"Team Phoenix Rising","PHX"
"2058",2134429,"Out of our League.","OL"
"2059",3152402,"The 5Brother","T5B"
"2060",2831883,"Que La Famille","QLF"
"2061",3747568,"NoTricks",""
"2062",2371045,"White Nigga","WNI"
"2063",2673829,"CwGaming","CwG"
"2064",2859105,"Team DileCom","Dilecom"
"2065",2277843,"ICLEN","ICLEN"
"2066",3477268,"infamouze","infamouze"
"2067",3326126,"Team VG.J","VG.J"
"2068",2797646,"Chillon Lacteo","ChiL"
"2069",2858024,"Team Skyfire v2","Skyfire"
"2070",2676800,"AgentiGabena","AGENTI"
"2071",2882819,"BAMBOO BOYS","BB"
"2072",1738085,"B-minor Gaming Style","Bm"
"2073",2765912,"4ayka GG","4ka"
"2074",2520154,"Click E-Sport","Click"
"2075",2054686,"DeamDotaUP","DDUP"
"2076",2289950,"Balrogs e-Sport","Balrogs"
"2077",2769136,"",""
"2078",2235783,"Taco Life","TACO"
"2079",2569139,"iTwelve","iTwelve"
"2080",697585,"savetheworld_cn","Stw"
"2081",1083873,"Fiskestanga","stanga"
"2082",2541038,"PIRESPEIGOD","PPG"
"2083",370775,"Prestige World Wide","Prestige"
"2084",3707302,"Knight's of Ren","Ren"
"2085",2100450,"Awake.RV","Awake"
"2086",1392666,"SPD-GAMING","SPG.CN"
"2087",80,"Mineski HyperX","Mineski"
"2088",3574159,"SAD BOYS ",""
"2089",1951061,"Newbee.Young","Newbee.Y"
"2090",2471926,"Lancenter Mangomarca City","LmG|."
"2091",417628,"Joe Elite Team","J.E.T"
"2092",1401582,"Gents Gaming","GENTS"
"2093",1997451,"Team New Era.","Era"
"2094",2922244,"Eternal Creed","EC"
"2095",2127330,"xant!c","xantic"
"2096",1524279,"Fluffy^^^Bears","Bears"
"2097",1061269,"KINGAO + 4",""
"2098",2790766,"Effect","Effect"
"2099",1065790,"Team Vas'Avi","VA"
"2100",2148108,"Persson","P"
"2101",2255987,"Gloryous","Glory"
"2102",3410005,"One  For  All","OFA"
"2103",3746721,"Cyber Zone E-Sport","CZN"
"2104",1998556,"Wolf brother","WB"
"2105",3726949,"Team FDL","FDL"
"2106",1942710,"Nunchuck Spiders","NunS"
"2107",2639635,"Suicide Play","SP"
"2108",30,"mTw","mTw"
"2109",2300449,"Esto es Guerra OFICIAL","EEG"
"2110",3586479,"Union Power","POWER"
"2111",746253,"Tian Chao","TC"
"2112",570152,"Insidious Gaming Int","iSg.Int"
"2113",2746420,"UC REBORN","UC.RBN"
"2114",1736743,"Elysium!","Elysium"
"2115",2644896,"AGGRESSIVE CYBER GAMING ID","ACG ID"
"2116",2515241,"FalaGGa","FalaGGa"
"2117",2411267,"EejGang","EejGang"
"2118",3550332,"Lava Cheesecake",""
"2119",2677025,"",""
"2120",2892193,"Team Kingmakers","Kingmakers"
"2121",2487615,"S.W.A.G-BOYS!!","SwagB."
"2122",2751690,"Team Exthious","TE"
"2123",3851150,"NoLogic Gaming","NLG"
"2124",2386091,"BBC Barcode","BBC"
"2125",2683230,"Team Richarino","TR"
"2126",965163,"- Accelerate","- Act"
"2127",997150,"Skarmory","SKAR"
"2128",3154728,"Miss Click Gaming","McG"
"2129",1786024,"Phoenix .","Phoenix"
"2130",446935,"NetolicSA","NTL.SA"
"2131",3258149,"CAVALRY","CG"
"2132",2034857,"/blank\","blank"
"2133",1679543,"AffectioN!","AN!"
"2134",2420884,"ELITE PLAYERS","Elite"
"2135",3738230,"TUKANG PUKUL","Cosmic"
"2136",1544907,"No Perrito","Doggie"
"2137",2545047,"Blonde Hard",""
"2138",1529089,"littleBoys","BoysHN"
"2139",3481746,"Gakki",""
"2140",3265083,"Coeg Gaming","CG"
"2141",3515842,"Gold Generation","GG"
"2142",2447557,"EverNova","EN"
"2143",3331735,"Digital Company","DC"
"2144",2410998,"Bichitos NeW","B.NeW"
"2145",2166038,"REKT..","REKT"
"2146",1434155,"AfterGlow Elite","aE"
"2147",1083268,"[L]ittle.Revival","[L]ittle"
"2148",1339401,".MouseHunt Gaming.","MH"
"2149",376560,"Everlast by Gamefilling","Everlast"
"2150",3546686,"CASONA.NET COMPUTER E.I.R.L","CAsoNET."
"2151",1627315,"Regular Dangerous","RD"
"2152",94968,"",""
"2153",1519554,"Team Muhan","Muhan"
"2154",3414796,"Vultur","vultur."
"2155",2730057,"OOGWAY","oO"
"2156",1590664,"DreamDestroyers","DD"
"2157",2587871,".Big Red Machine.","BRM"
"2158",3271628,"RAGE","[R]"
"2159",2615239,"Jing's Boardgame Club","JING'S"
"2160",3337143,"INFINITY","INF"
"2161",1838315,"Team Secret","Secret"
"2162",3585978,"King in The North","Kitten"
"2163",3317512,"DUOBAO Young","DUOBAO.Y"
"2164",867049,"Gabe Pls","PLS"
"2165",3409295,"Anostig Evolution","AGV"
"2166",3412077,"Question Mark",""
"2167",3214118,"Cyber Gaming","CG"
"2168",2920011,"Too much Salt","TMS"
"2169",2038018,"Pacific eSports Dota 2","Pacific"
"2170",2928396,"Bac","BAC."
"2171",936089,"Project` DotA","Project"
"2172",2799801,"KanayaGaming","KG"
"2173",1146457,"KYT YAKOOZA","IdiotKyt"
"2174",2914678,"2K Overlords","2kLords"
"2175",3622247,"Team Legion","Legion"
"2176",973743,".Team Russia.",".Russia."
"2177",3503670,"PUXLYAWI","puxl"
"2178",2927909,"ALPHA","ALPHA"
"2179",2803452,"Dismay eSports","Dismay"
"2180",3705786,"Mad Kings","mK"
"2181",81012,"For Love.","FL"
"2182",1882693,"womenshiyu","wmsy"
"2183",2908389,"AoA Reborn","AoA-R"
"2184",2811841,"O2esports","o2"
"2185",1396252,"Team UNLSH","UNLSH"
"2186",3574278,"SoftMaster","SM"
"2187",1393633,"Natum Spes.","nS"
"2188",2699723,"NoLifer5","NL5"
"2189",3148819,"Eternal Sobers",""
"2190",2661871,"LeeMoo","Lemon$"
"2191",3349719,"Old Generation Dota","[OGD}"
"2192",2850016,"Sanguine Sharks","SHARKS"
"2193",3728003,"LQ","LQ"
"2194",1896486,"noooooooooooobs","nooobsss"
"2195",2919564,"numot fanboy",""
"2196",1151196,"Wu Chuan Army","WCA"
"2197",1287558,"+2","+2"
"2198",2899573,"Furious Gaming !","FG"
"2199",2269474,"Team Noise","Noise"
"2200",2211803,"eGamersX","eGX"
"2201",2822398,"Kiddo Gaming","KDG"
"2202",1368952,"Rex Thanatos..","RT"
"2203",2436709,"""RepublicOfGamers""","RoG"
"2204",1240291,"Hohai U","HHU"
"2205",2118786,"Rebounders","ReB"
"2206",2588343,"Roar ","Roar"
"2207",1148284,"MVP Phoenix","MVP"
"2208",2888838,"INSANE GAMERS","INSANE "
"2209",3333546,"NeoV","NeoV"
"2210",2541923,"JAYA FAN BOYS.","JFB"
"2211",2907696,"PakTani The Return","Petani"
"2212",2202692,"DarkyTeam","Darkyboy"
"2213",2917324,"TBD","TBD"
"2214",3728410,"FIRST CLASS","FCS"
"2215",688276,"MSI-EvoGT.TRIC","MSI TRIC"
"2216",1605558,"Team Panglima","Pang5"
"2217",3580606,"SG e-sports","SG"
"2218",2002195,"Feed Gaming*","FG"
"2219",1837865,"Mad Player Squad","MPS"
"2220",2880140,"Fire Dragoon","FDG"
"2221",1828060,"Feed The Waldos!!","FTw"
"2222",1792556,"Gerg Squad","Gerg"
"2223",2308687,"THE CHIQUILITOS","CHICKS"
"2224",2734681,"THE GREEN EMPIRE","TGE"
"2225",2909240,"Rock","Rock"
"2226",3156116,"Cetan Ceyem",""
"2227",2413318,"E-lab","E-lab"
"2228",2922297,"TROLL GAMING","IITGII"
"2229",1842223,"Joker.Gaming`","J.Gaming"
"2230",2586976,"OG Dota2","OG"
"2231",2805484,"Team CypheR .","CypheRR"
"2232",558666,"ZiBiDotoBestDoto","ZBStack"
"2233",1418138,"Execration-2","XctN2"
"2234",3442385,"Leafre","LF"
"2235",3584142,"Why Should I?","WSI"
"2236",2259991,"Value $65.07","V$65"
"2237",586830,"Rhythm Miraculous","RM"
"2238",3515607,"M.R Gaming","MRGaming"
"2239",3516840,"Terpacu Gaming","TG"
"2240",1910985,"TeamMalaysia","MY"
"2241",1360807,"Sirkuss","Sirkus"
"2242",3343641,"3 cheers 4 Divine Ascension","3c"
"2243",1531850,"North American Rejects","NAR"
"2244",2727374,"Pirojki s kartoshkoi","PSK"
"2245",1397723,"TH3 faLL3n","TF"
"2246",2666542,"SvZ Dota 2","SvZ"
"2247",2604408,"Ezthmus.Benclung","Ez"
"2248",3581862,"Seven.Lc","Seven"
"2249",68571,"I'm WangDaChui.",""
"2250",1430015,"*KANON*","kanon"
"2251",3325637,"",""
"2252",2610270,"Fox","FOX"
"2253",145025,"SplasH Gaming","SplasH"
"2254",9740,"Ti9 Champion","Ti9 Cham"
"2255",3688387,"PRODOTA GAMING","PD"
"2256",3264833,"The Team","TheTeam"
"2257",1317203,"Central of Fear","CoF"
"2258",1792772,"mixmixmixmixmixmix","mix"
"2259",2920419,"5 Scrubs 1 Team","5S1T"
"2260",465398,"Chui Niu Bi","CnB"
"2261",2184343,"1 Game 1 Dream","1G1D"
"2262",1249631,"your_family","family"
"2263",1626524,"BelgianRD","BRD"
"2264",1767369,"F[u]Ry","F[u]Ry"
"2265",2842518,"Team GoldFish","I R FISH"
"2266",1884204,"NEXT.Kz..","NEXT.Kz."
"2267",2659012,"The Prime Eternal","TP.Etna"
"2268",1115421,"BBUBU+4","Pensiunn"
"2269",2855366,"Team POSEIDON Trident","TPT"
"2270",2640025,"iG.Vitality","iG.V"
"2271",2108395,"TNC Pro Team","TNC"
"2272",3477515,"Mouz","a"
"2273",3331948,"LGD.Forever Young","LFY"
"2274",1616631,"Flip.Sid3 Tactics NA","F3.NA"
"2275",1616740,"ravagee","ravag"
"2276",2856814,"NecroRaisers","NR"
"2277",36,"Natus Vincere","Na`Vi"
"2278",2801532,"Natus Vincere MN","Na Vi"
"2279",3848449,"Hive","Hive"
"2280",2628204,"Logic System","L´S"
"2281",1926789,"sPodlivoiGaming","hikka"
"2282",1993332,"PuDongOldboy","PDOB"
"2283",3334608,"A&A","A&A"
"2284",3583224,"RostovskiySanYa","RS"
"2285",3345478,"Lexus Gaming","LG"
"2286",1957463,"MuLan.girls","MuLan"
"2287",2794355,"Team.Phantom","TPhantom"
"2288",3730770,"Cancer Mental Attitude","CMA"
"2289",2746885,"Wings Red Gaming","Wings.R"
"2290",2201820,"-United We Stand-","uWs"
"2291",2728023,"No Animated Japanese Cartoons","Nam8"
"2292",864527,"Team ARK","ARK"
"2293",2067023,"loyolites","YOLO"
"2294",2892176,"TEAM SHIELD","T$"
"2295",3152604,"memoirs of memes","mems"
"2296",2762342,"Samurai Champlo0 2.0","CHAMPLOO"
"2297",2355828,"Cumback Boiz","Cboi"
"2298",2168675,"LOS DINOS","DINOS"
"2299",1840047,"BUHLO RULIT","BUHLO"
"2300",2112366,"Halberd Valeera","HalberdV"
"2301",2818499,"BABBBITERBANG","bT"
"2302",1062498,"Violent.Club","Vio"
"2303",2235149,"Anchors","Anchors"
"2304",3703188,"Danish Bears","DB"
"2305",1926560,"Ouster.161","Ouster"
"2306",2577368,"Los Mentalistas","LM"
"2307",3752004,"RENDEZVOUS","RVOUS"
"2308",1561998,"ROBOTSMASTER","RSM"
"2309",234666,"Neolution E-Sport International","Neo.Int"
"2310",2384935,"",""
"2311",2512249,"Digital Chaos","DC"
"2312",2114850,"Eye Of DooM^^","ED"
"2313",750805,"The United Front","TuF"
"2314",3686761,"BoRe","BoRe"
"2315",2510256,"TeamB eSports","Team[B]"
"2316",3353081,"Newbee assassin's","Na"
"2317",2825643,"OZAY GAMING","OZ"
"2318",2449883,"Dragons No Knight","DnK"
"2319",111474,"Alliance","Alliance"
"2320",2651916,"","Hfz"
"2321",2881024,"Polarity Gaming","Polarity"
"2322",3481244,"Team Instinct","Instinct"
"2323",1297648,"Still Ganking","-!-SG"
"2324",2043256,"Caution Xtreme","[Cx]-X.."
"2325",1151811,"TongFuCN","TFCN"
"2326",3546261,"Death Before Defeat","DBD"
"2327",2376763,"[C]RoWn [G]AminG","C.G."
"2328",3557556,"BUAT IVANA BANGGA","BOBOHO"
"2329",2970103,"friends","friends"
"2330",680683,"Quantic|Gaming","Quantic"
"2331",3379569,"Made in Bombay",""
"2332",2854237,"FTW-India","FTW"
"2333",2968181,"Be Safe!","Be"
"2334",947846,"Team FiFty9","Fifty9"
"2335",2069583,"Tudi is Gay","TudisGay"
"2336",3551256,"Whisper","Whisper"
"2337",3314165,"IMPERIAL","IMPERIAL"
"2338",2242878,"Shigatsu wa Kimi no Uso","SHIGATSU"
"2339",2917263,"Feral Rage","FR"
"2340",3660423,"Team Genesis","TG"
"2341",2713577,"borz1kkTheSuperman)))","bts."
"2342",2579635,"Goomba Gaming","GOOMBA"
"2343",3149621,"DruGz.","DruGz."
"2344",2913393,"DoOrDie","DoD"
"2345",1133709,"RevivaL.S7NC","RvL 7"
"2346",1969255,"Defence Yard","DY"
"2347",2762199,"",""
"2348",3715229,"Menara Gaming Team","MeGa"
"2349",2081859,"ElysiumGaming","Elysium"
"2350",2666603,"Old School Gaming.","OldSchool"
"2351",2233998,"Brilliant.","BT"
"2352",3456993,"<U+627E><U+961F>",""
"2353",3047213,"Black Knight",""
"2354",2428808,"bigot.gaming","B.G-"
"2355",2754114,"NO NENAS","NN"
"2356",2208748,"Team VDuoBao","VDuoBao"
"2357",2893691,"Indian Gamers ","IGians"
"2358",3210354,"Phantom Nation","PN"
"2359",2642171,"Team AD FINEM","AF"
"2360",166,"Scenario","Scenario"
"2361",2750257,"4Friends&JCox","4F&JC"
"2362",2769003,"ReneGade","R."
"2363",1990121,"",""
"2364",3259541,"GARRY","GARRY"
"2365",1671113,"SEEDTEAM","S.T."
"2366",1053907,"Genysis","Genysis"
"2367",2240771,"","Poc"
"2368",2920902,"Synergy","SyN"
"2369",1182760,"DAMEQUETEDOY","DQTD"
"2370",2141593,"LegendsOfDarknes","LoD"
"2371",3327682,"NEW KING GALUNGUNG","NKG"
"2372",1795724,"Yahweh Mercy","ym"
"2373",3330347,"LEVEL UP","lvlUP"
"2374",1884586,"VegetableBee","VB"
"2375",684912,"nAra sTacks","n`sTacks"
"2376",1658603,"TEAM FULL OF SHA BI","SHA BI"
"2377",3380524,"Team NV","clownsters"
"2378",2878091,"Game On","VaglS"
"2379",3315253,"Farm For Fame","F4F"
"2380",3625702,"TIM HORE","LULXDDD"
"2381",3100930,"Perfect Storm","Perfect"
"2382",2151103,"Team Taivnaa","TT"
"2383",2163,"Team Liquid","Liquid"
"2384",433549,"TheRerereTRY","TR"
"2385",1758629,"`Ardent Blaze","abL"
"2386",1104026,"For Our Utopia","fOu"
"2387",2039903,"Dumbledore`s Army","DA"
"2388",2833945,"Davai.Gaming.","DaGa"
"2389",2913529,"TTFU^","TTFU^"
"2390",2919821,"numot fanboysss",""
"2391",1954198,"2144 Gaming.Shield","2144"
"2392",2568070,"",""
"2393",2741983,"GranD T Fantasy","GTF"
"2394",1347728,"BifrosT GaminG ","BifrosT "
"2395",2285416,"Vicious FAME","VFAME"
"2396",7,"DK","DK"
"2397",3324625,"fab5","fab5"
"2398",3325212,"Natural 9","N9"
"2399",3266322,"Authentic Gaming","G"
"2400",2915834,"BALDER GOODS GAMING","BALDER"
"2401",2293742,"mYinsanity","mYi"
"2402",3922673,"XGATE POREK MENTAL ATTITUDE","X-PMA"
"2403",1447341,"MengXiangWangLuo","Mx"
"2404",3695713,"FEXONOMICON","FXC"
"2405",2905407,"FOXFIVE","FF"
"2406",1499348,"Dagon5.dota2","Dagon5"
"2407",3349045,"RUSH B","RUSH B"
"2408",3320697,"bifrost","bf"
"2409",2956898,"Assorted Knights","AKS"
"2410",1287185,"Pandawa.5","P5"
"2411",147,"Learn2Gank","L2G"
"2412",2849405,"Winter Omniscient","WO"
"2413",2514063,"Memo Gaming","MG"
"2414",2834646,"LessAndMore","LM"
"2415",35,"ICE`","ICE`"
"2416",1478921,"mYinsanity - sensei","mYi"
"2417",2850822,"King Arthur & 4 Knights","KaK"
"2418",3482511,"Crimsonbright","CB"
"2419",3152713,"IKEA","IKEA"
"2420",910414,"SHIF7 Gaming","SHIF7"
"2421",3781582,"INVISIUM","InV"
"2422",2330985,"Insane Buster","IB"
"2423",3655876,"Forsaken Team","FTM"
"2424",2867175,"PuckYou","PY"
"2425",2688106,"Newbie y","Nexus"
"2426",2128741,"Dota till i die","D.T.I.D"
"2427",1496373,"Pandora E-Sports","PES"
"2428",1983867,"Heng Heng Pain Train","HHPT"
"2429",1453020,"Sneaky Nyx Assassins","Nyx"
"2430",1400459,"SMAIKUM","SMAIKUM"
"2431",992217,"Piece of Cake~","PoC"
"2432",1804583,"Aces.VN","Aces"
"2433",1620577,"luo ma yu chang","lmyc"
"2434",887585,"NoThreat","TNT"
"2435",2810768,"IndestructibleDOTA","INDST"
"2436",2606100,"AFK ORG","AFK"
"2437",3313369,"No Techies",""
"2438",1804536,"STARK.gg","STARK"
"2439",2740432,"PMM_DSG","PG"
"2440",1605750,"White Rabbit ~ newb","WRG"
"2441",2235021,"YouPorn.SA","YP"
"2442",2816074,"PewpewStudio","PewpewVN"
"2443",1410939,"[D5] Dagon Five","D5"
"2444",557658,"python.Hunterz","pH"
"2445",3069376,"team VIRGO",""
